Name,Count,Rank,Percent,Overall_Rank,Total_Count
YEE,450,3942,2.3,1687,19483
ANGELO,450,3942,5.9,4301,7630
VILORIA,450,3942,25.1,15088,1794
GRANADA,450,3942,59.1,29261,762
CARAPIA,450,3942,96.4,43546,467
FRIEDMAN,449,3948,1.2,857,36833
KAUFMAN,449,3948,1.3,911,34786
SHEA,449,3948,1.4,990,32069
BONNER,448,3951,1.4,1005,31761
PEARCE,448,3951,1.5,1054,30276
FIELD,448,3951,1.8,1329,24374
LEO,448,3951,5.9,4296,7638
CHEVALIER,448,3951,7.6,5426,5905
MORI,448,3951,11.5,7895,3890
VASALLO,448,3951,81.9,38079,547
URQUILLA,448,3951,96.1,43629,466
GARCIAPEREZ,448,3951,97.6,44192,459
DICKINSON,447,3960,1.7,1230,26144
CRISANTO,447,3960,85.6,39617,522
KRAUSE,446,3962,1.3,932,34345
LOCKHART,446,3962,1.7,1195,26844
SORENSEN,446,3962,1.7,1201,26705
SADA,446,3962,49.1,25547,908
PEREGRINO,446,3962,69.9,33690,638
MAESTRE,446,3962,75,35721,595
DONADO,446,3962,84.2,39111,530
BATREZ,446,3962,93.5,42757,477
VALDIVIEZO,446,3962,94.3,43058,473
NOVAK,445,3971,1.3,899,35282
MADDEN,445,3971,1.3,926,34472
MCNEIL,445,3971,1.3,961,33239
WORKMAN,445,3971,1.4,1029,31151
PRATS,445,3971,62.7,30929,710
LISCANO,445,3971,85.4,39678,521
LOPEZMARTINEZ,445,3971,97.4,44350,457
BLANKENSHIP,444,3978,1,731,42663
DONAHUE,444,3978,1.4,1026,31251
GAUTIER,444,3978,19.3,12405,2295
AGOSTINI,444,3978,29.1,17158,1524
BALMACEDA,444,3978,70,33876,634
OGAS,444,3978,75.9,36189,585
VILLAFRANCO,444,3978,83.5,38992,532
DELAROCHA,444,3978,88.4,40987,502
CASTENEDA,444,3978,89.5,41382,496
WILLS,443,3987,1.6,1143,28036
COURTNEY,443,3987,1.7,1202,26668
DOWNEY,443,3987,1.7,1225,26206
DOSSANTOS,443,3987,12.1,8323,3659
BORDA,443,3987,44.7,23831,990
MONTAS,443,3987,74.3,35666,596
PESCADOR,443,3987,78.1,37043,567
BAYARDO,443,3987,94.3,43290,470
QUIZHPI,443,3987,97.4,44497,455
THURMAN,442,3996,2,1450,22564
TOBIN,442,3996,2.4,1816,18135
RUBY,442,3996,4.9,3646,8955
ROMEO,442,3996,5.4,3984,8184
VIERRA,442,3996,12.4,8497,3572
CAMBRON,442,3996,19.4,12475,2282
CANDIDO,442,3996,36.8,20512,1202
ARRAZOLA,442,3996,91.3,42217,484
